"ID","Response"
"CZE000000600122",1
"CZE000000600125",1
"CZE000000600126",0
"CZE000000800135",1
"CZE000000800136",1
"CZE000000900141",1
"CZE000000900149",1
"CZE000000900152",1
"CZE000000900153",0
"CZE000001100159",1
"CZE000001100160",0
"CZE000001300171",1
"CZE000001300173",1
"CZE000001300179",0
"CZE000001400181",1
"CZE000001400182",1
"CZE000001400187",1
"CZE000001400190",0
"CZE000001600204",1
"CZE000001600205",0
"CZE000001600206",1
"CZE000001600216",0
"CZE000001600219",1
"CZE000001700227",1
"CZE000001700228",0
"CZE000001700235",0
"CZE000001700239",1
"CZE000001700242",1
"CZE000001700243",0
"CZE000001800250",1
"CZE000001800251",0
"CZE000001800267",1
"CZE000001800269",1
"CZE000001800270",1
"CZE000001900274",1
"CZE000001900276",1
"CZE000002000280",0
"CZE000002000286",0
"CZE000002100291",1
"CZE000002100292",0
"CZE000002200327",0
"CZE000002200340",0
"CZE000002300351",1
"CZE000002300357",0
"CZE000002300365",1
"CZE000002300369",0
"CZE000002400378",1
"CZE000002400390",0
"CZE000002500421",1
"CZE000002500423",0
"CZE000002500424",0
"CZE000002500425",1
"CZE000002600428",1
"CZE000002600434",1
"CZE000002600435",0
"CZE000002600438",1
"CZE000002600439",1
"CZE000002700448",0
"CZE000002700449",1
"CZE000002700454",1
"CZE000002800469",1
"CZE000002800475",1
"CZE000002800477",1
"CZE000002900505",0
"CZE000002900507",0
"CZE000002900508",1
"CZE000002900515",1
"CZE000003000527",1
"CZE000003000528",1
"CZE000003000533",1
"CZE000003000537",0
"CZE000003100538",1
"CZE000003100539",1
"CZE000003100540",0
"CZE000003100543",1
"CZE000003200550",1
"CZE000003200551",1
"CZE000003300555",1
"CZE000003300562",1
"CZE000003300565",1
"CZE000003300571",1
"CZE000003300574",1
"CZE000003300580",0
"CZE000003500620",1
"CZE000003600629",1
"CZE000003600638",0
"CZE000003600640",1
"CZE000003600642",1
"CZE000003600651",1
"CZE000003700655",1
"CZE000003700660",1
"CZE000003700673",0
"CZE000003700683",1
"CZE000003800692",0
"CZE000003800699",0
"CZE000003800710",1
"CZE000003900716",1
"CZE000003900718",0
"CZE000004000721",0
"CZE000004100727",1
"CZE000004100729",1
"CZE000004100732",0
"CZE000004200738",1
"CZE000004300740",0
"CZE000004300745",0
"CZE000004300753",1
"CZE000004300761",0
"CZE000004400770",1
"CZE000004400774",0
"CZE000004500785",0
"CZE000004500788",1
"CZE000004500789",1
"CZE000004500799",0
"CZE000004500800",0
"CZE000004500804",1
"CZE000004600812",0
"CZE000004600815",1
"CZE000004700824",1
"CZE000004700836",1
"CZE000004800854",1
"CZE000004800857",1
"CZE000004800869",1
"CZE000004800873",1
"CZE000004800875",1
"CZE000004800878",1
"CZE000004900880",1
"CZE000004900887",1
"CZE000004900900",1
"CZE000004900908",1
"CZE000005000911",1
"CZE000005000929",1
"CZE000005200943",1
"CZE000005200947",1
"CZE000005200951",0
"CZE000005300961",0
"CZE000005400977",1
"CZE000005400981",1
"CZE000005400985",0
"CZE000005400989",1
"CZE000005500994",0
"CZE000005500997",1
"CZE000005500999",0
"CZE000005501007",0
"CZE000005501008",0
"CZE000005501016",1
"CZE000005601017",1
"CZE000005601019",0
"CZE000005601022",1
"CZE000005601024",1
"CZE000005601036",1
"CZE000005601037",1
"CZE000005701044",0
"CZE000005701058",1
"CZE000005701059",1
"CZE000005801066",1
"CZE000005801072",0
"CZE000005801080",1
"CZE000006001090",1
"CZE000006001093",1
"CZE000006001098",1
"CZE000006001101",1
"CZE000006001102",1
"CZE000006101118",0
"CZE000006101122",1
"CZE000006101126",1
"CZE000006201135",1
"CZE000006201136",1
"CZE000006201144",1
"CZE000006301152",1
"CZE000006301174",0
"CZE000006301178",1
"CZE000006401183",1
"CZE000006401189",1
"CZE000006401190",1
"CZE000006701219",1
"CZE000006701228",0
"CZE000006801240",0
"CZE000006801246",0
"CZE000006801250",0
"CZE000006901256",0
"CZE000006901258",0
"CZE000006901259",1
"CZE000006901262",0
"CZE000007001265",1
"CZE000007001275",1
"CZE000007001286",1
"CZE000007201297",1
"CZE000007201303",0
"CZE000007301306",1
"CZE000007301310",0
"CZE000007301311",0
"CZE000007301312",1
"CZE000007301315",1
"CZE000007401330",1
"CZE000007401338",1
"CZE000007401341",1
"CZE000007401348",1
"CZE000007501358",1
"CZE000007501363",1
"CZE000007501371",1
"CZE000007501374",0
"CZE000007501381",1
"CZE000007601386",0
"CZE000007601387",1
"CZE000007601391",1
"CZE000007601394",0
"CZE000007701397",1
"CZE000007701398",0
"CZE000007801409",1
"CZE000007801412",0
"CZE000008001419",0
"CZE000008001420",0
"CZE000008001422",0
"CZE000008101432",1
"CZE000008201449",0
"CZE000008201452",1
"CZE000008201453",1
"CZE000008201455",1
"CZE000008201462",1
"CZE000008401472",0
"CZE000008401474",1
"CZE000008401476",1
"CZE000008501481",0
"CZE000008501491",0
"CZE000008501498",1
"CZE000008601503",0
"CZE000008601506",0
"CZE000008701514",0
"CZE000008701517",1
"CZE000008701525",1
"CZE000008801533",0
"CZE000008801535",0
"CZE000008801543",0
"CZE000008801549",0
"CZE000009001564",0
"CZE000009001568",0
"CZE000009101584",0
"CZE000009101590",0
"CZE000009101605",0
"CZE000009201614",1
"CZE000009201620",0
"CZE000009201623",1
"CZE000009301633",0
"CZE000009301634",1
"CZE000009301639",1
"CZE000009301652",1
"CZE000009401658",1
"CZE000009401661",1
"CZE000009401666",1
"CZE000009401672",1
"CZE000009501677",0
"CZE000009501680",1
"CZE000009501681",1
"CZE000009501683",0
"CZE000009501685",1
"CZE000009601702",0
"CZE000009601709",1
"CZE000009601716",1
"CZE000009701719",1
"CZE000009701723",1
"CZE000009701728",1
"CZE000009701735",1
"CZE000009801748",1
"CZE000009901752",1
"CZE000009901753",0
"CZE000009901755",0
"CZE000009901758",1
"CZE000009901760",1
"CZE000009901764",1
"CZE000010001778",1
"CZE000010001781",1
"CZE000010001782",1
"CZE000010001784",0
"CZE000010001794",1
"CZE000010101801",0
"CZE000010101804",1
"CZE000010101806",1
"CZE000010201816",1
"CZE000010201820",1
"CZE000010401853",1
"CZE000010401854",0
"CZE000010401856",1
"CZE000010401859",1
"CZE000010401866",0
"CZE000010501871",1
"CZE000010501879",1
"CZE000010601889",0
"CZE000010601894",0
"CZE000010701906",0
"CZE000010701908",1
"CZE000010701910",0
"CZE000010701912",0
"CZE000010701913",1
"CZE000011001927",1
"CZE000011001932",0
"CZE000011001936",0
"CZE000011001937",1
"CZE000011001939",1
"CZE000011101950",1
"CZE000011201961",1
"CZE000011201982",1
"CZE000011301997",0
"CZE000011302007",0
"CZE000011302016",0
"CZE000011402018",0
"CZE000011402024",0
"CZE000011402029",0
"CZE000011402031",0
"CZE000011502035",1
"CZE000011502037",0
"CZE000011502041",1
"CZE000011502044",1
"CZE000011502047",1
"CZE000011502048",1
"CZE000011602054",1
"CZE000011602059",0
"CZE000011602061",1
"CZE000011602062",0
"CZE000011602064",1
"CZE000011702091",0
"CZE000011702094",1
"CZE000011802102",0
"CZE000011802103",0
"CZE000011802117",1
"CZE000011902121",0
"CZE000011902123",1
"CZE000012002127",0
"CZE000012002130",0
"CZE000012002131",0
"CZE000012002132",1
"CZE000012102135",0
"CZE000012102143",1
"CZE000012102160",1
"CZE000012202178",0
"CZE000012202179",1
"CZE000012202181",0
"CZE000012302192",1
"CZE000012302194",1
"CZE000012302195",1
"CZE000012402217",0
"CZE000012402218",1
"CZE000012402224",1
"CZE000012402230",1
"CZE000012402237",1
"CZE000012402238",1
"CZE000012602245",0
"CZE000012702269",1
"CZE000012702274",1
"CZE000012802287",0
"CZE000012802291",0
"CZE000012802292",0
"CZE000012802293",1
"CZE000012802294",0
"CZE000012802298",0
"CZE000012902305",1
"CZE000012902325",1
"CZE000012902334",1
"CZE000013002338",1
"CZE000013002341",1
"CZE000013002347",1
"CZE000013002349",1
"CZE000013002352",0
"CZE000013102355",1
"CZE000013102359",1
"CZE000013102368",1
"CZE000013202383",1
"CZE000013202384",0
"CZE000013202385",1
"CZE000013202387",1
"CZE000013302389",0
"CZE000013402404",1
"CZE000013402410",1
"CZE000013402417",0
"CZE000013502425",0
"CZE000013502426",1
"CZE000013502429",1
"CZE000013502435",1
"CZE000013602436",1
"CZE000013602438",0
"CZE000013602441",1
"CZE000013602443",1
"CZE000013702449",1
"CZE000013702460",0
"CZE000013702471",1
"CZE000013702473",1
"CZE000013802488",1
"CZE000013802492",1
"CZE000013802497",1
"CZE000013802507",0
"CZE000013902517",0
"CZE000014102536",1
"CZE000014102543",1
"CZE000014102546",0
"CZE000014202547",0
"CZE000014202549",1
"CZE000014202559",1
"CZE000014202564",0
"CZE000014302579",0
"CZE000014302581",0
"CZE000014302583",0
"CZE000014302586",0
"CZE000014302589",0
"CZE000014302590",0
"CZE000014502604",1
"CZE000014602615",1
"CZE000014602616",1
"CZE000014602620",1
"CZE000014602622",1
"CZE000014602623",1
"CZE000014702636",1
"CZE000014702637",1
"CZE000014702640",1
"CZE000014702642",1
"CZE000014702651",1
"CZE000014802660",0
"CZE000014802666",1
"CZE000014802667",1
"CZE000014802669",0
"CZE000014902672",1
"CZE000014902673",1
"CZE000014902681",0
"CZE000014902683",1
"CZE000014902690",1
"CZE000014902695",1
"CZE000015002705",1
"CZE000015002706",1
"CZE000015002713",1
"CZE000015002715",1
"CZE000015002717",1
"CZE000015002723",1
"CZE000015102735",0
"CZE000015102736",1
"CZE000015102741",1
"CZE000015102755",1
"CZE000015202767",0
"CZE000015202768",1
"CZE000015202770",0
"CZE000015302772",1
"CZE000015302774",0
"CZE000015302776",1
"CZE000015502783",1
"CZE000015502784",1
"CZE000015502789",1
"CZE000015502801",1
"CZE000015502803",0
"CZE000015602806",0
"CZE000015602807",1
"CZE000015702814",0
"CZE000015702820",0
"CZE000015702821",1
"CZE000015702828",1
"CZE000015802833",0
"CZE000015802840",1
"CZE000015802842",1
"CZE000015902850",0
"CZE000015902856",0
"CZE000015902857",1
"CZE000015902866",1
"CZE000015902870",1
"CZE000016002872",1
"CZE000016002881",1
"CZE000016002889",0
"CZE000016102895",1
"CZE000016102897",1
"CZE000016102903",1
"CZE000016102905",1
"CZE000016302911",0
"CZE000016302916",0
"CZE000016302923",1
"CZE000016302925",1
"CZE000016402936",1
"CZE000016402937",1
"CZE000016502947",0
"CZE000016502948",0
"CZE000016502954",0
"CZE000016502975",0
"CZE000016602978",1
"CZE000016702983",1
"CZE000016702984",1
"CZE000016702989",0
"CZE000016802992",0
"CZE000016802993",1
"CZE000016803002",0
"CZE000016903004",0
"CZE000016903006",0
"CZE000016903008",1
"CZE000017003009",1
"CZE000017003014",1
"CZE000017003018",1
"CZE000017003025",1
"CZE000017003027",1
"CZE000017103030",1
"CZE000017103037",1
"CZE000017103038",1
"CZE000017203044",1
"CZE000017303052",1
"CZE000017303054",1
"CZE000017303057",0
"CZE000017303059",1
"CZE000017403060",1
"CZE000017403063",1
"CZE000017403065",0
"CZE000017403066",1
"CZE000017403070",0
"CZE000017503075",1
"CZE000017603100",0
"CZE000017603102",1
"CZE000017703107",1
"CZE000017703109",1
"CZE000017703115",1
"CZE000017703123",1
"CZE000017703127",0
"CZE000017803129",1
"CZE000017803134",1
"CZE000018003165",0
"CZE000018003171",0
"CZE000018003175",0
"CZE000018103181",1
"CZE000018103182",1
"CZE000018103186",0
"CZE000018103188",1
"CZE000018203193",1
"CZE000018203194",1
"CZE000018203198",1
"CZE000018203201",1
"CZE000018203202",1
"CZE000018203203",1
"CZE000018303207",1
"CZE000018303213",1
"CZE000018303233",1
"CZE000018403240",0
"CZE000018403243",0
"CZE000018403247",1
"CZE000018403251",0
"CZE000018503261",0
"CZE000018503264",0
"CZE000018503272",0
"CZE000018503278",1
"CZE000018603284",1
"CZE000018703287",0
"CZE000018703302",1
"CZE000018803307",1
"CZE000018803309",1
"CZE000018803311",0
"CZE000018803313",0
"CZE000018803315",0
"CZE000018903319",0
"CZE000018903328",0
"CZE000018903330",1
"CZE000018903332",1
"CZE000018903333",1
"CZE000019203355",1
"CZE000019303364",1
"CZE000019303366",0
"CZE000019303374",0
"CZE000019403376",1
"CZE000019403381",0
"CZE000019403386",1
"CZE000019503388",1
"CZE000019503389",1
"CZE000019503395",1
"CZE000019503398",1
"CZE000019503411",1
"CZE000019503413",1
"CZE000019703433",1
"CZE000019703449",1
"CZE000019703450",1
"CZE000019703451",0
"CZE000019803467",1
"CZE000019803476",1
"CZE000019803477",1
"CZE000019903479",1
"CZE000019903486",1
"CZE000019903492",1
"CZE000019903494",1
"CZE000019903495",1
"CZE000020003500",1
"CZE000020003503",1
"CZE000020003506",0
"CZE000020003510",1
"CZE000020103516",1
"CZE000020103518",0
"CZE000020103520",1
"CZE000020103521",0
"CZE000020203523",0
"CZE000020203524",1
"CZE000020203531",0
"CZE000020303553",1
"CZE000020403570",1
"CZE000020403576",0
"CZE000020403578",1
"CZE000020503605",0
"CZE000020503613",1
"CZE000020503614",1
"CZE000020603617",1
"CZE000020603622",0
"CZE000020603630",1
"CZE000020603637",1
"CZE000020703645",1
"CZE000020703650",1
"CZE000020703651",1
"CZE000020803676",1
"CZE000020803683",1
"CZE000020903684",1
"CZE000020903687",1
"CZE000020903688",0
"CZE000020903697",0
"CZE000021003706",1
"CZE000021003707",1
"CZE000021003720",1
"CZE000021103737",1
"CZE000021103745",1
"CZE000021203746",1
"CZE000021303769",0
"CZE000021303770",0
"CZE000021503778",0
"CZE000021503781",1
"CZE000021503788",0
"CZE000021503792",1
"CZE000021603800",1
"CZE000021703802",1
"CZE000021703810",1
"CZE000021703819",1
"CZE000021703833",0
"CZE000021803836",1
"CZE000021903841",1
"CZE000021903845",1
"CZE000022003858",0
"CZE000022003864",1
"CZE000022003869",1
"CZE000022003874",1
"CZE000022003878",0
"CZE000022003881",1
"CZE000022103894",0
"CZE000022103895",1
"CZE000022103901",0
"CZE000022203932",1
"CZE000022203940",0
"CZE000022203943",1
"CZE000022303948",0
"CZE000022303950",1
"CZE000022403955",0
"CZE000022503960",1
"CZE000022503961",1
"CZE000022503968",1
"CZE000022503969",1
"CZE000022503972",1
"CZE000022603976",1
"CZE000022603977",0
"CZE000022603979",0
"CZE000022603987",0
"CZE000022703996",1
"CZE000022804002",1
"CZE000022804003",0
"CZE000022904006",1
"CZE000022904017",1
"CZE000022904018",0
"CZE000023004019",1
"CZE000023004020",1
"CZE000023004022",1
"CZE000023004025",1
"CZE000023004026",0
"CZE000023004031",1
"CZE000023004039",1
"CZE000023104049",1
"CZE000023104052",1
"CZE000023104053",1
"CZE000023104054",0
"CZE000023104058",1
"CZE000023204067",0
"CZE000023304074",0
"CZE000023304080",0
"CZE000023404084",1
"CZE000023404085",0
"CZE000023404088",0
"CZE000023504097",1
"CZE000023504115",0
"CZE000023704152",1
"CZE000023704158",1
"CZE000023704161",1
"CZE000023704168",0
"CZE000023704170",1
"CZE000023704174",0
"CZE000023804181",1
"CZE000023804184",1
"CZE000023804185",1
"CZE000023804189",1
"CZE000023904210",0
"CZE000023904211",1
"CZE000023904215",1
"CZE000023904217",1
"CZE000024004222",1
"CZE000024004223",1
"CZE000024004225",0
"CZE000024004228",1
"CZE000024104232",1
"CZE000024104242",0
"CZE000024204252",1
"CZE000024204254",0
"CZE000024204259",0
"CZE000024304268",0
"CZE000024304269",0
"CZE000024304281",1
"CZE000024304288",0
"CZE000024304290",1
"CZE000024304292",0
"CZE000024304294",1
"CZE000024404298",0
"CZE000024504303",1
"CZE000024604317",1
"CZE000024604328",0
"CZE000024604330",1
"CZE000024704337",1
"CZE000024704339",1
"CZE000024704340",0
"CZE000024704349",0
"CZE000024704355",1
"CZE000024704363",1
"CZE000024704367",1
"CZE000024804380",1
"CZE000024804381",0
"CZE000024804382",0
"CZE000024804389",1
"CZE000024904402",0
"CZE000024904407",1
"CZE000024904409",1
"CZE000024904418",1
"CZE000025004430",0
"CZE000025104436",1
"CZE000025104437",1
"CZE000025104438",0
"CZE000025104451",1
"CZE000025204453",1
"CZE000025204458",1
"CZE000025204471",0
"CZE000025204477",1
"CZE000025304482",0
"CZE000025304487",0
"CZE000025304498",1
"CZE000025404502",1
"CZE000025404503",1
"CZE000025604510",1
"CZE000025604511",1
"CZE000025604517",1
"CZE000025704518",1
"CZE000025704521",1
"CZE000025704522",1
"CZE000025704526",1
"CZE000025704528",1
"CZE000025804532",0
"CZE000025804534",1
"CZE000025804536",0
"CZE000025904541",1
"CZE000025904546",1
"CZE000025904556",1
"CZE000025904558",1
"CZE000025904559",1
"CZE000026004565",0
"CZE000026004566",1
"CZE000026004568",0
"CZE000026104580",1
"CZE000026104592",0
"CZE000026104599",1
"CZE000026104604",1
"CZE000026204616",1
"CZE000026204627",1
"CZE000026304629",0
"CZE000026304647",1
"CZE000026304648",0
"CZE000026404660",1
"CZE000026404661",0
"CZE000026404662",0
"CZE000026404665",0
"CZE000026404671",1
"CZE000026504678",0
"CZE000026504686",1
"CZE000026504692",1
"CZE000026504696",1
"CZE000026604704",1
"CZE000026604706",1
"CZE000026604708",1
"CZE000026604714",1
"CZE000026704725",0
"CZE000026704726",0
"CZE000026704735",1
"CZE000026704736",1
"CZE000026804742",1
"CZE000026804744",1
"CZE000026804753",1
"CZE000026804761",0
"CZE000026904769",1
"CZE000026904770",0
"CZE000027004774",0
"CZE000027004776",0
"CZE000027004777",1
"CZE000027004781",0
"CZE000027104790",0
"CZE000027104799",1
"CZE000027104806",1
"CZE000027204815",1
"CZE000027204820",1
"CZE000027204822",1
"CZE000027204841",1
"CZE000027304846",1
"CZE000027304849",1
"CZE000027304854",1
"CZE000027304858",1
"CZE000027304860",1
"CZE000027404875",1
"CZE000027404878",1
"CZE000027404887",0
"CZE000027504895",1
"CZE000027504907",1
"CZE000027504909",0
"CZE000027604910",1
"CZE000027604920",1
"CZE000027704927",1
"CZE000027704928",0
"CZE000027804930",0
"CZE000027804931",0
"CZE000027804933",1
"CZE000027804936",1
"CZE000027904940",1
"CZE000027904941",1
"CZE000028004952",0
"CZE000028004956",0
"CZE000028004968",0
"CZE000028004969",1
"CZE000028004972",1
"CZE000028104976",0
"CZE000028104977",1
"CZE000028104978",0
"CZE000028104982",1
"CZE000028204987",0
"CZE000028304997",0
"CZE000028405017",1
"CZE000028405034",1
"CZE000028405036",1
"CZE000028505044",0
"CZE000028505052",1
"CZE000028505053",1
"CZE000028505057",1
"CZE000028505058",1
"CZE000028605063",1
"CZE000028605065",1
"CZE000028605069",1
"CZE000028605070",1
"CZE000028705076",0
"CZE000028705080",1
"CZE000028705083",1
"CZE000028805103",0
"CZE000028805106",0
"CZE000028805111",0
"CZE000028805115",1
"CZE000028805119",1
"CZE000028905124",1
"CZE000028905129",1
"CZE000028905131",1
"CZE000029005141",1
"CZE000029005142",1
"CZE000029005147",1
"CZE000029005150",1
"CZE000029105168",1
"CZE000029105169",0
"CZE000029105174",1
"CZE000029105185",1
"CZE000029205186",1
"CZE000029205192",0
"CZE000029205194",1
"CZE000029305216",0
"CZE000029305219",0
"CZE000029305220",1
"CZE000029405228",0
"CZE000029405229",1
"CZE000029405235",1
"CZE000029405241",1
"CZE000029505255",1
"CZE000029505257",1
"CZE000029505262",1
"CZE000029505271",1
"CZE000029605283",0
"CZE000029605290",1
"CZE000029705308",1
"CZE000029705313",1
"CZE000029705316",1
"CZE000029705321",1
"CZE000029705323",1
"DEU000000100018",0
"DEU000000200036",1
"DEU000000200046",1
"DEU000000300054",1
"DEU000000500109",0
"DEU000000900198",1
"DEU000001100247",1
"DEU000001500306",1
"DEU000001800371",0
"DEU000001900398",1
"DEU000002200460",0
"DEU000002400503",1
"DEU000002400504",0
"DEU000002500536",0
"DEU000002800615",0
"DEU000003100683",1
"DEU000003200705",1
"DEU000003200710",1
"DEU000003300725",1
"DEU000003400741",1
"DEU000003400746",0
"DEU000003500783",0
"DEU000003600788",1
"DEU000003600796",1
"DEU000003800836",1
"DEU000003900860",1
"DEU000003900880",0
"DEU000003900882",1
"DEU000004100922",1
"DEU000004200932",1
"DEU000004300956",0
"DEU000004300957",1
"DEU000004300958",1
"DEU000004400978",1
"DEU000004501004",1
"DEU000004501012",1
"DEU000004601032",0
"DEU000004701040",1
"DEU000004801062",0
"DEU000005001100",0
"DEU000005101110",1
"DEU000005101121",0
"DEU000005101124",1
"DEU000005301178",0
"DEU000005501223",1
"DEU000005501226",0
"DEU000005601229",1
"DEU000005601234",0
"DEU000005801272",0
"DEU000005801278",1
"DEU000006001313",1
"DEU000006101332",0
"DEU000006301376",1
"DEU000006401400",0
"DEU000007001521",0
"DEU000007201580",1
